연번;자치구명;도로명;세부도로명;설치지점;쓰레기종류
4168;강남구;언주로;LGU+ KIDC논현센터;정류소(버스, 택시 등);일반쓰레기
4169;강남구;언주로;LGU+ KIDC논현센터;정류소(버스, 택시 등);재활용쓰레기
4170;강남구;언주로;임페리얼 팔레스;정류소(버스, 택시 등);일반쓰레기
4171;강남구;언주로;임페리얼 팔레스;정류소(버스, 택시 등);재활용쓰레기
4172;강남구;언주로;세븐일레븐 논현2호점;정류소(버스, 택시 등);일반쓰레기
4173;강남구;언주로;세븐일레븐 논현2호점;정류소(버스, 택시 등);재활용쓰레기
4174;강남구;언주로;두산타워;도로변(횡단보도 포함);일반쓰레기
4175;강남구;언주로;두산타워;도로변(횡단보도 포함);재활용쓰레기
4176;강남구;언주로;아크로갤러리;정류소(버스, 택시 등);일반쓰레기
4177;강남구;언주로;아크로갤러리;정류소(버스, 택시 등);재활용쓰레기
4178;강남구;언주로;윤당 아트홀;정류소(버스, 택시 등);일반쓰레기
4179;강남구;언주로;윤당 아트홀;정류소(버스, 택시 등);재활용쓰레기
4180;강남구;언주로;현대아파트 92동앞;정류소(버스, 택시 등);일반쓰레기
4181;강남구;언주로;현대아파트 92동앞;정류소(버스, 택시 등);재활용쓰레기
4182;강남구;선릉로;국대떡볶이 압구정로데오점;정류소(버스, 택시 등);일반쓰레기
4183;강남구;선릉로;국대떡볶이 압구정로데오점;정류소(버스, 택시 등);재활용쓰레기
4184;강남구;선릉로;LGU+ 강남구청역점;정류소(버스, 택시 등);일반쓰레기
4185;강남구;선릉로;LGU+ 강남구청역점;정류소(버스, 택시 등);재활용쓰레기
4186;강남구;선릉로;KS병원;정류소(버스, 택시 등);일반쓰레기
4187;강남구;선릉로;KS병원;정류소(버스, 택시 등);재활용쓰레기
4188;강남구;선릉로;선릉역7번출구;지하철역 입구;일반쓰레기
4189;강남구;선릉로;선릉역7번출구;지하철역 입구;재활용쓰레기
4190;강남구;선릉로;선릉역8번출구;지하철역 입구;일반쓰레기
4191;강남구;선릉로;선릉역8번출구;지하철역 입구;재활용쓰레기
4192;강남구;선릉로;아크로텔;정류소(버스, 택시 등);일반쓰레기
4193;강남구;선릉로;아크로텔;정류소(버스, 택시 등);재활용쓰레기
4194;강남구;선릉로;선릉공원;도로변(횡단보도 포함);일반쓰레기
4195;강남구;선릉로;선릉공원;도로변(횡단보도 포함);재활용쓰레기
4196;강남구;선릉로;건우한의원;정류소(버스, 택시 등);일반쓰레기
4197;강남구;선릉로;건우한의원;정류소(버스, 택시 등);재활용쓰레기
4198;강남구;선릉로;나래(한미르빌딩);도로변(횡단보도 포함);일반쓰레기
4199;강남구;선릉로;나래(한미르빌딩);도로변(횡단보도 포함);재활용쓰레기
4200;강남구;선릉로;도시빌딩;정류소(버스, 택시 등);일반쓰레기
4201;강남구;선릉로;도시빌딩;정류소(버스, 택시 등);재활용쓰레기
4202;강남구;선릉로;영동고교입구;정류소(버스, 택시 등);일반쓰레기
4203;강남구;선릉로;영동고교입구;정류소(버스, 택시 등);재활용쓰레기
4204;강남구;선릉로;버거킹 청담점;정류소(버스, 택시 등);일반쓰레기
4205;강남구;선릉로;버거킹 청담점;정류소(버스, 택시 등);재활용쓰레기
4206;강남구;선릉로;Tag Heuer;도로변(횡단보도 포함);일반쓰레기
4207;강남구;선릉로;Tag Heuer;도로변(횡단보도 포함);재활용쓰레기
4208;강남구;삼성로;청담성모치과;정류소(버스, 택시 등);일반쓰레기
4209;강남구;삼성로;청담성모치과;정류소(버스, 택시 등);재활용쓰레기
4210;강남구;삼성로;청기와 아트갤러리;도로변(횡단보도 포함);일반쓰레기
4211;강남구;삼성로;청기와 아트갤러리;도로변(횡단보도 포함);재활용쓰레기
4212;강남구;삼성로;피카소 라운지;도로변(횡단보도 포함);일반쓰레기
4213;강남구;삼성로;피카소 라운지;도로변(횡단보도 포함);재활용쓰레기
4214;강남구;삼성로;설빙 청담공원점;정류소(버스, 택시 등);일반쓰레기
4215;강남구;삼성로;설빙 청담공원점;정류소(버스, 택시 등);재활용쓰레기
4216;강남구;삼성로;청담역8번 출구;지하철역 입구;일반쓰레기
4217;강남구;삼성로;청담역8번 출구;지하철역 입구;재활용쓰레기
4218;강남구;삼성로;상아아파트 2동앞(학동로446);정류소(버스, 택시 등);일반쓰레기
4219;강남구;삼성로;상아아파트 2동앞(학동로446);정류소(버스, 택시 등);재활용쓰레기
4220;강남구;삼성로;노브랜드 강남삼성점;도로변(횡단보도 포함);일반쓰레기
4221;강남구;삼성로;노브랜드 강남삼성점;도로변(횡단보도 포함);재활용쓰레기
4222;강남구;삼성로;센트럴 아이파크 304동 앞;정류소(버스, 택시 등);일반쓰레기
4223;강남구;삼성로;센트럴 아이파크 304동 앞;정류소(버스, 택시 등);재활용쓰레기
4224;강남구;삼성로;BK타워;도로변(횡단보도 포함);일반쓰레기
4225;강남구;삼성로;BK타워;도로변(횡단보도 포함);재활용쓰레기
4226;강남구;삼성로;삼성주유소;정류소(버스, 택시 등);일반쓰레기
4227;강남구;삼성로;삼성주유소;정류소(버스, 택시 등);재활용쓰레기
4228;강남구;삼성로;리칭;도로변(횡단보도 포함);일반쓰레기
4229;강남구;삼성로;리칭;도로변(횡단보도 포함);재활용쓰레기
4230;강남구;삼성로;홈플러스 익스프레스 삼성2점;정류소(버스, 택시 등);일반쓰레기
4231;강남구;삼성로;홈플러스 익스프레스 삼성2점;정류소(버스, 택시 등);재활용쓰레기
4232;강남구;삼성로;강남구도시관리공단;정류소(버스, 택시 등);일반쓰레기
4233;강남구;삼성로;강남구도시관리공단;정류소(버스, 택시 등);재활용쓰레기
4234;강남구;삼성로;청담역6번 출구;지하철역 입구;일반쓰레기
4235;강남구;삼성로;청담역6번 출구;지하철역 입구;재활용쓰레기
4236;강남구;삼성로;청담역9번 출구;지하철역 입구;일반쓰레기
4237;강남구;삼성로;청담역9번 출구;지하철역 입구;재활용쓰레기
4238;강남구;삼성로;아베뉴 주노;정류소(버스, 택시 등);일반쓰레기
4239;강남구;삼성로;아베뉴 주노;정류소(버스, 택시 등);재활용쓰레기
4240;강남구;삼성로;산돈까스;도로변(횡단보도 포함);일반쓰레기
4241;강남구;삼성로;산돈까스;도로변(횡단보도 포함);재활용쓰레기
4242;강남구;삼성로;토담골;정류소(버스, 택시 등);일반쓰레기
4243;강남구;삼성로;토담골;정류소(버스, 택시 등);재활용쓰레기
4244;강남구;영동대로;중앙분리대;도로변(횡단보도 포함);일반쓰레기
4245;강남구;영동대로;중앙분리대;도로변(횡단보도 포함);재활용쓰레기
4246;강남구;영동대로;리버뷰오피스텔;정류소(버스, 택시 등);일반쓰레기
4247;강남구;영동대로;리버뷰오피스텔;정류소(버스, 택시 등);재활용쓰레기
4248;강남구;영동대로;중앙분리대;도로변(횡단보도 포함);일반쓰레기
4249;강남구;영동대로;중앙분리대;도로변(횡단보도 포함);재활용쓰레기
4250;강남구;영동대로;대신증권 청담WM센터;정류소(버스, 택시 등);일반쓰레기
4251;강남구;영동대로;대신증권 청담WM센터;정류소(버스, 택시 등);재활용쓰레기
4252;강남구;영동대로;청담역13번 출구;지하철역 입구;일반쓰레기
4253;강남구;영동대로;청담역13번 출구;지하철역 입구;재활용쓰레기
4254;강남구;영동대로;중앙분리대;도로변(횡단보도 포함);일반쓰레기
4255;강남구;영동대로;중앙분리대;도로변(횡단보도 포함);재활용쓰레기
4256;강남구;영동대로;청담역2번출구;지하철역 입구;일반쓰레기
4257;강남구;영동대로;청담역2번출구;지하철역 입구;재활용쓰레기
4258;강남구;영동대로;중앙분리대;도로변(횡단보도 포함);일반쓰레기
4259;강남구;영동대로;중앙분리대;도로변(횡단보도 포함);재활용쓰레기
4260;강남구;영동대로;동남철물;정류소(버스, 택시 등);일반쓰레기
4261;강남구;영동대로;동남철물;정류소(버스, 택시 등);재활용쓰레기
4262;강남구;영동대로;중앙분리대;도로변(횡단보도 포함);일반쓰레기
4263;강남구;영동대로;중앙분리대;도로변(횡단보도 포함);재활용쓰레기
4264;강남구;영동대로;중앙분리대;도로변(횡단보도 포함);일반쓰레기
4265;강남구;영동대로;중앙분리대;도로변(횡단보도 포함);재활용쓰레기
4266;강남구;영동대로;"무역센터 위 공항버스정류장 인근)";정류소(버스, 택시 등);일반쓰레기
4267;강남구;영동대로;"무역센터 위 공항버스정류장 인근)";정류소(버스, 택시 등);재활용쓰레기
4268;강남구;영동대로;"무역센터 아래 무역센터 버스정류장 인근)";정류소(버스, 택시 등);일반쓰레기
4269;강남구;영동대로;"무역센터 아래 무역센터 버스정류장 인근)";정류소(버스, 택시 등);재활용쓰레기
4270;강남구;영동대로;무역센터;도로변(횡단보도 포함);일반쓰레기
4271;강남구;영동대로;무역센터;도로변(횡단보도 포함);재활용쓰레기
4272;강남구;영동대로;중앙분리대;도로변(횡단보도 포함);일반쓰레기
4273;강남구;영동대로;중앙분리대;도로변(횡단보도 포함);재활용쓰레기
4274;강남구;영동대로;인터콘티넨탈호텔;정류소(버스, 택시 등);일반쓰레기
4275;강남구;영동대로;인터콘티넨탈호텔;정류소(버스, 택시 등);재활용쓰레기
4276;강남구;영동대로;삼성역6번 출구;지하철역 입구;일반쓰레기
4277;강남구;영동대로;삼성역6번 출구;지하철역 입구;재활용쓰레기
4278;강남구;영동대로;삼성역7번 출구;지하철역 입구;일반쓰레기
4279;강남구;영동대로;삼성역7번 출구;지하철역 입구;재활용쓰레기
4280;강남구;영동대로;한국산업은행 강남지점;정류소(버스, 택시 등);일반쓰레기
4281;강남구;영동대로;한국산업은행 강남지점;정류소(버스, 택시 등);재활용쓰레기
4282;강남구;영동대로;한전앞;도로변(횡단보도 포함);일반쓰레기
4283;강남구;영동대로;한전앞;도로변(횡단보도 포함);재활용쓰레기
4284;강남구;영동대로;GM대우;정류소(버스, 택시 등);일반쓰레기
4285;강남구;영동대로;GM대우;정류소(버스, 택시 등);재활용쓰레기
4286;강남구;영동대로;청담역1번출구;지하철역 입구;일반쓰레기
4287;강남구;영동대로;청담역1번출구;지하철역 입구;재활용쓰레기
4288;강남구;영동대로;청담역14번 출구;지하철역 입구;일반쓰레기
4289;강남구;영동대로;청담역14번 출구;지하철역 입구;재활용쓰레기
4290;강남구;영동대로;우리은행 청담동금융센터;정류소(버스, 택시 등);일반쓰레기
4291;강남구;영동대로;우리은행 청담동금융센터;정류소(버스, 택시 등);재활용쓰레기
4292;강남구;영동대로;국민은행 청담영동지점;도로변(횡단보도 포함);일반쓰레기
4293;강남구;영동대로;국민은행 청담영동지점;도로변(횡단보도 포함);재활용쓰레기
4294;강남구;영동대로;영동낙지(제일정형외과);정류소(버스, 택시 등);일반쓰레기
4295;강남구;영동대로;영동낙지(제일정형외과);정류소(버스, 택시 등);재활용쓰레기
4296;강남구;아셈길;미켈란(삼성동 147-2);도로변(횡단보도 포함);일반쓰레기
4297;강남구;아셈길;미켈란(삼성동 147-2);도로변(횡단보도 포함);재활용쓰레기
4298;강남구;아셈길;한국촌(삼성동 153-29);도로변(횡단보도 포함);일반쓰레기
4299;강남구;아셈길;한국촌(삼성동 153-29);도로변(횡단보도 포함);재활용쓰레기
4300;강남구;아셈길;심스빌딩;도로변(횡단보도 포함);일반쓰레기
4301;강남구;아셈길;심스빌딩;도로변(횡단보도 포함);재활용쓰레기
4302;강남구;아셈길;K타워(삼성동 158-23);도로변(횡단보도 포함);일반쓰레기
4303;강남구;아셈길;K타워(삼성동 158-23);도로변(횡단보도 포함);재활용쓰레기
4304;강남구;아셈길;세븐럭카지노;도로변(횡단보도 포함);일반쓰레기
4305;강남구;아셈길;세븐럭카지노;도로변(횡단보도 포함);재활용쓰레기
4306;강남구;"무동도길 봉은사로114길~테헤란로113길)";서울의료원;정류소(버스, 택시 등);일반쓰레기
4307;강남구;"무동도길 봉은사로114길~테헤란로113길)";서울의료원;정류소(버스, 택시 등);재활용쓰레기
